sentence,start_time,end_time,label,certainty_score,sentiment_score
Thank you very much.,2061.1,2062.0,neutral,0.9990378618240356,0.0
The next question is.,2062.4,2063.5,neutral,0.9993162155151367,0.0
Are there any discussions with other auto companies about licensing?,2064.3,2067.4,neutral,0.9984835982322693,0.0
FSD.,2067.4,2067.8,neutral,0.9954635500907898,0.0
Yes.,2067.8,2069.9,neutral,0.9881481528282166,0.0
What we're saying is?,2070.0,2074.3,neutral,0.9994298815727234,0.0
"at this point significant interest from a number of major car companies about licensing that Tesla full self-driving technology or people generally said is the best way to know what to do is take one of our cars apart and and then you can see what where the placement of the cameras are, what the thermal needs are of the AI earnings computer.",2076.3,2101.3,neutral,0.9755471348762512,0.0
That's better than us.,2101.3,2103.9,negative,0.4553997814655304,-0.4553997814655304
"You know, sending some CAD drawings and and then we're only going to entertain situations where the volume would be very high.",2103.9,2111.8,neutral,0.9939811825752258,0.0
Otherwise it is not worth the complexity and and we will not burden our engineering team with laborious discussions with other engineering teams until we obviously have unsupervised full self-driving working throughout the United States.,2112.0,2127.0,neutral,0.9983100891113281,0.0
I think the interest level from other manufacturers to license ever see will be extremely high.,2129.2,2135.2,positive,0.9981714487075806,0.9981714487075806
Once it is obvious that unless you have FSD your debt Great.,2135.3,2144.9,neutral,0.999311089515686,0.0
Thank you very much.,2145.6,2146.3,neutral,0.9990378618240356,0.0
"The next question is, is Optimus.",2147.1,2148.8,neutral,0.999431312084198,0.0
Now mostly designed locked for 2025 production.,2148.8,2151.7,positive,0.783602237701416,0.783602237701416
Just Optimus is not designed locked.,2154.5,2157.0,neutral,0.9297963976860046,0.0
So when I said like we're designing the train as it's going to.,2157.2,2162.7,neutral,0.9995598196983337,0.0
"We redesigned the train as going down the tracks, while redesign the tracks and the train stations.",2162.7,2167.6,neutral,0.9804392457008362,0.0
"And yeah, it's a rapidly evolving.",2167.6,2172.2,neutral,0.9874979257583618,0.0
It's rapidly evolving in a good direction.,2172.2,2174.0,positive,0.9982849955558777,0.9982849955558777
You know it's pretty pretty damn amazing.,2176.6,2178.6,positive,0.9958664178848267,0.9958664178848267
Actually teams doing a fantastic job.,2178.6,2180.3,positive,0.9981275200843811,0.9981275200843811
"We really have by far and I think by far the best team of humanoid robotics engineers in the world and we also have all the other ingredients necessary that, you know, because you need a great battery pack, you need a great Power Electronics in your grid charging capability.",2181.1,2198.3,positive,0.9977952241897583,0.9977952241897583
"You need a, you know, great Communications, got a couple Wi-Fi + cellular connectivity.",2198.7,2203.8,neutral,0.9993778467178345,0.0
"And and of course, you need real world Ai and then the ability to scale that production to significant huge levels.",2206.8,2215.9,neutral,0.9994778037071228,0.0
So you need to have to design for manufacturing.,2215.9,2219.2,neutral,0.9995110034942627,0.0
The things that we need the really what other companies are missing is they're missing the real world Ai and the missing the ability to scale manufacturing to Millions units a year.,2219.2,2231.7,negative,0.9905145168304443,-0.9905145168304443
I think that is an underappreciated thing that Ingersoll ization of design is the whole different thing than making a design.,2233.2,2240.8,neutral,0.9994113445281982,0.0
"Yeah, prototypes are trouble basically prototypes are easy Productions hot except for many years the problem is that there's like those who have never been involved in production or manufacturing somehow think that met you.",2241.2,2255.3,negative,0.9059562087059021,-0.9059562087059021
Once you come up with some Eureka design that you magically can make it million units here and this is totally false.,2255.3,2261.6,neutral,0.9974609613418579,0.0
"The needs to be some That some Hollywood Story orbs where they show actually, the problem is manufacturing, what they can have one, is it?",2261.9,2270.6,neutral,0.999492883682251,0.0
"You know, it's just doesn't fit the narrative.",2271.0,2272.8,negative,0.9923765063285828,-0.9923765063285828
"The Hollywood thing is like, it's like some lone inventor in a garage goes Eureka.",2272.8,2276.4,neutral,0.9994632601737976,0.0
And suddenly it files a patent and suddenly there's millions of units.,2277.4,2281.1,positive,0.9864243865013123,0.9864243865013123
"I like I'm listening guys, we're missing one really, not it 99% of the story.",2281.4,2286.1,negative,0.997134804725647,-0.997134804725647
"1% is AI, know that old saying, one person like a product is 1% inspiration 99%.",2287.5,2292.4,neutral,0.9994490742683411,0.0
Sent perspiration.,2292.9,2293.8,neutral,0.9975029826164246,0.0
The Hollywood church is one percent inspiration and - but forgets about the 99% perspiration of actually figuring out how to make that initial prototype manufacturer will.,2294.6,2302.9,neutral,0.9995360374450684,0.0
"And then make action at high volume, such that the product is reliable, low-cost consistent, doesn't break down all the time and that is a hundred times harder at least than the Prototype.",2303.4,2314.1,neutral,0.9938135147094727,0.0
Then you have to get it there.,2314.8,2315.8,neutral,0.9994452595710754,0.0
Deliver it back.,2315.8,2316.5,neutral,0.9988945126533508,0.0
"Yeah, yeah.",2316.6,2317.3,neutral,0.996323823928833,0.0
You're always regulations and resilient regulator on the world's for difficult.,2317.3,2321.3,positive,0.9933211207389832,0.9933211207389832
Great.,2322.7,2323.0,positive,0.9974786639213562,0.9974786639213562
Thank you.,2323.0,2323.5,neutral,0.9991152882575989,0.0
The next question is also Optimus related when will Tesla start selling Optimus and what will the price be?,2324.2,2330.7,neutral,0.9993013143539429,0.0
"Well, the it made for this year, we expect to just close the loop with it.",2333.6,2339.0,neutral,0.9993100166320801,0.0
Optimus being used internally at Tesla because we obviously can easily use several thousand.,2339.1,2347.1,neutral,0.9994370341300964,0.0
"Humanoid robots at the Tesla for, you know, like the most boring annoying tasks in the factory.",2347.1,2353.7,neutral,0.9994718432426453,0.0
Like the Tesla nobody wants to do.,2353.7,2355.1,neutral,0.5411696434020996,0.0
"We're we have to, like, beg people to do this task and then they that it's like that.",2355.1,2362.6,neutral,0.7985448837280273,0.0
"Like the robust, totally happy to do.",2362.8,2364.4,neutral,0.9438238143920898,0.0
"The boring dangerous were better to test the, no, no, humans want to do and that's also actually some of the easiest use cases to for us to, you know, have have Optimus do things like, you know, like load load the hopper like for, you know, excited looking body line.",2364.4,2381.8,neutral,0.999262273311615,0.0
"If you like transporting, you know, pieces of sheet metal to the, the room, which is very robust, robot welding line for the body and you just have to dare Non-stop, take things out of out of a 4-1 fixture to another fixture.",2381.8,2398.7,neutral,0.9993497729301453,0.0
AI is a very boring job.,2400.0,2401.1,negative,0.9981689453125,-0.9981689453125
That's the kind of thing with the Optimus could do.,2401.1,2404.9,neutral,0.9994611144065857,0.0
"Okay, runs around comes all the world's turned certain Independence.",2405.1,2409.5,neutral,0.9995298385620117,0.0
"Yeah, there's there's a ton of boring jobs.",2409.9,2412.8,negative,0.998139500617981,-0.998139500617981
Tedious jobs being rude.,2412.8,2414.7,negative,0.9988278746604919,-0.9988278746604919
"You know, slightly dangerous jobs.",2414.7,2416.4,negative,0.7965604662895203,-0.7965604662895203
That are perfect Partners.,2416.4,2417.5,positive,0.9650222063064575,0.9650222063064575
"So we expect to use Optimus for those tasks at our factories and, and that'll help us close loop for improvement this year.",2417.5,2425.2,positive,0.9971677660942078,0.9971677660942078
It's really with production version 2.,2425.2,2429.4,neutral,0.9995512366294861,0.0
Which I think launches sometime next year.,2430.6,2433.8,neutral,0.9987938404083252,0.0
I'd like to be the beginning of next year but maybe it is more like the middle of next year.,2435.0,2439.5,neutral,0.9995576739311218,0.0
"And and we have to just go with it with a production line that is designed for, you know, on the order of 10,000 units, a month versus 1,000 units a month.",2441.7,2453.5,neutral,0.9993447661399841,0.0
"So like when you're designing it for like we design a production line for Thousand Years a month, it takes you a while to actually reach anywhere close to 1,000 a month.",2454.4,2463.2,neutral,0.9982746839523315,0.0
"When you signed that for any given product production output, it takes a while to actually reach its potential, but the current line that were designing is for roughly 1,000 units, a month of of Optimus robotaxi Lon.",2465.2,2481.1,neutral,0.9994039535522461,0.0
"Next line would be for 10,000 years a month.",2481.1,2483.5,neutral,0.9995449185371399,0.0
"Line after that would be for 100,000 units a month.",2484.6,2487.4,neutral,0.9994482398033142,0.0
"And I think probably with product with version 2, That is a very rough guess because of, there's old so much uncertainty here, very rough.",2490.5,2499.6,negative,0.9965255856513977,-0.9965255856513977
"Guess that we start delivering Optimus robots to companies that are outside of Tesla in the maybe the second half of next year, something like that but like this is such an exponential ramp that will go from.",2499.6,2512.3,positive,0.9896642565727234,0.9896642565727234
No one's receiving.,2512.3,2514.1,neutral,0.9961503744125366,0.0
Humanoid robots to these things like coming out like crazy.,2514.1,2518.2,negative,0.9973580241203308,-0.9973580241203308
We can't build enough.,2518.2,2519.0,negative,0.9987748265266418,-0.9987748265266418
What would they were?,2519.3,2520.5,neutral,0.998828113079071,0.0
Always going to be in AI.,2520.5,2521.3,neutral,0.9977903366088867,0.0
We can't build enough situation.,2521.3,2522.8,negative,0.9986804127693176,-0.9986804127693176
Demand will not be a problem even at a high price.,2525.7,2527.8,positive,0.9482010006904602,0.9482010006904602
"And then I will said like, once we start one square at a steady state of above a million units a year, I think the production, you know, if I'm confident at a million years a year that the production costs of Optimus will be less than 20 thousand dollars.",2528.5,2544.5,neutral,0.9950044751167297,0.0
"Your compare, the complexity of Optimus to the complexity of the car.",2545.9,2550.0,neutral,0.9994989633560181,0.0
So just a total mess and complexity of Optimus is is as much less than a car.,2550.0,2557.4,neutral,0.9994243383407593,0.0
"So I would expect that at similar volumes to say the model Y which is that over a million units here that you'd see Optimus be AI, don't know, half the per half the cost.",2557.4,2568.5,neutral,0.9994112253189087,0.0
Something like that.,2570.0,2570.8,neutral,0.9990793466567993,0.0
What the what the price of Optimus is is a different matter.,2571.8,2574.2,neutral,0.9994148015975952,0.0
The price of Optimus will be set by the market demand.,2574.2,2577.4,neutral,0.9994219541549683,0.0
Great.,2579.7,2580.3,positive,0.9974786639213562,0.9974786639213562
Thank you very much.,2580.3,2581.1,neutral,0.9990378618240356,0.0
"The next question is, what is the status on mass production?",2581.3,2586.1,neutral,0.9985905289649963,0.0
The Tesla semi and how will it impact revenue and scale?,2586.2,2590.4,neutral,0.9988359808921814,0.0
It's AI will.,2591.4,2592.8,neutral,0.9992324113845825,0.0
"So we just closed up to some I factory roof and walls last week in Reno that has schedule, which is great with the weather really know.",2592.8,2599.9,positive,0.9956799745559692,0.9956799745559692
"You never know what's going to happen, but we're prepping for mechanical, insulation and all the equipment in the coming months.",2599.9,2604.9,positive,0.7316830158233643,0.7316830158233643
The first builds of the high volume.,2604.9,2607.2,neutral,0.9987947940826416,0.0
So my design will come late this year and 2025 and begin ramping early in 2026.,2607.2,2611.4,neutral,0.9995734095573425,0.0
"But as we've said before, you know, the semi has a TCO no-brainer like it's really similar to Optimus, it's you know, It by how much people pay and, you know, it has a total cost of ownership.",2611.4,2625.2,neutral,0.9995194673538208,0.0
It's much much cheaper than any other Transportation you can have.,2625.2,2627.9,positive,0.99716717004776,0.99716717004776
"So at that point, when we're at scale, it will meaningfully contribute to the Tesla has Revenue.",2628.1,2633.2,positive,0.9802390933036804,0.9802390933036804
My pain is difficult to say how much Picking one.,2633.3,2637.1,negative,0.9970545768737793,-0.9970545768737793
"I'll um no I mean how do you think it tells us that my game with autonomy is going to be incredibly valuable, you know, there were actually have a shortage of truck drivers in America.",2637.1,2651.7,positive,0.9934356212615967,0.9934356212615967
"That's one of the limiting factors on transport and People are human so they get tired and sometimes and you know there's its you know, I have a lot of respect for truck drivers because it's a tough job, but because it's a tough tough.",2651.7,2671.3,neutral,0.9925296902656555,0.0
There's not that many people that want to do it and this actually fewer.,2671.3,2674.9,negative,0.998645007610321,-0.998645007610321
"I believe, if I am, I saying is correct.",2674.9,2677.5,neutral,0.9938546419143677,0.0
There are fewer people entering truck driving his profession.,2677.5,2680.3,negative,0.9985925555229187,-0.9985925555229187
Then are leaving it.,2680.3,2681.2,negative,0.9731459021568298,-0.9731459021568298
Yes.,2681.2,2681.6,neutral,0.9881481528282166,0.0
"So when you think of yeah, exactly.",2681.9,2683.8,neutral,0.99933260679245,0.0
"So so when you consider okay, there's more believing try.",2683.8,2686.9,neutral,0.9994663596153259,0.0
AI in his profession than entering it.,2687.0,2688.4,neutral,0.9990352392196655,0.0
Well we're going to have a real logistic problem as time goes by.,2688.4,2691.1,negative,0.9990442395210266,-0.9990442395210266
"So autonomy will be very important to meet that need it's so like, Little I don't know.",2691.1,2702.8,neutral,0.999401330947876,0.0
It's a several billion a year opportunity which I don't know in this context.,2703.8,2708.0,neutral,0.9640474915504456,0.0
Is that these days?,2708.0,2710.6,neutral,0.9994369149208069,0.0
I did several volunteer matter.,2711.2,2713.8,positive,0.8736810088157654,0.8736810088157654
I think it does not nothing.,2713.9,2717.4,neutral,0.9991733431816101,0.0
It's probably you know might as well a good time doing your thing.,2719.1,2722.1,neutral,0.9992008805274963,0.0
That's a billion a month at some point.,2723.3,2724.9,neutral,0.999427855014801,0.0
"Probably But I bet it's, you know, the oldest is going to pale in comparison to Optimus.",2724.9,2730.8,neutral,0.998970627784729,0.0
So yeah billion a month is it's a lot but it's it's not it's going to be like 1% of Optimus isn't thing.,2730.8,2741.5,neutral,0.9994022846221924,0.0
"Great, thank you very much, we already covered the next question, I think opening remarks.",2741.6,2747.9,neutral,0.9992714524269104,0.0
So moving on.,2748.1,2749.6,neutral,0.9990541338920593,0.0
"Is it expected that Tesla will need to upgrade Hardware, 3 vehicles?",2749.9,2754.1,neutral,0.999406099319458,0.0
"And if so, what is the timeline?",2754.1,2756.4,neutral,0.999316930770874,0.0
And expected impact to Tesla has capex.,2756.9,2760.4,neutral,0.9993739724159241,0.0
"I think I'm referring to cos they're, they're really asking the tough questions all day.",2760.4,2764.9,neutral,0.9988941550254822,0.0
I guess we're he's in a van stopped working on Hardware 3 yet.,2765.1,2769.8,neutral,0.9944667220115662,0.0
We are still making software releases.,2769.8,2771.7,neutral,0.9990832805633545,0.0
We released the 1.6 release recently which was like this like a baby we 13 but it's a significant Improvement compared to what they had previously and you know people are still finding ways to distill larger models in the small model.,2771.7,2785.2,positive,0.9969292283058167,0.9969292283058167
So we're not given up on Hardware 3.,2785.2,2786.7,positive,0.9845907688140869,0.9845907688140869
"We're working on it, I just the L. Will Trail the hardware for releases?",2786.9,2791.9,neutral,0.9988518953323364,0.0
"Thank you, Chef.",2794.2,2794.8,neutral,0.9991840720176697,0.0
Yeah.,2794.8,2795.3,neutral,0.9958522319793701,0.0
I mean I think the honest answer is that we're going to have to upgrade people's Hardware 3 computer for those that are bored full self-driving.,2796.3,2807.2,neutral,0.9993003606796265,0.0
And then is the honest answer and that's going to be painful and difficult but we'll get it done.,2807.2,2811.8,neutral,0.9984771609306335,0.0
"Now, I'm kind of glad that not that many people bought the prophecy package.",2814.3,2817.2,neutral,0.9978393316268921,0.0
"Thanks, he won.",2820.4,2821.0,positive,0.9979129433631897,0.9979129433631897
"The next question has Tesla given up on renting, their solar roof product.",2821.6,2826.5,negative,0.997161865234375,-0.997161865234375
"No, we're sorry.",2829.3,2831.6,neutral,0.970289409160614,0.0
Mike.,2831.7,2832.4,neutral,0.9988195300102234,0.0
"Oh my God, yeah.",2832.4,2833.4,negative,0.6034520864486694,-0.6034520864486694
"Oh yeah, I can take it.",2834.0,2834.8,neutral,0.977017879486084,0.0
Yeah.,2835.0,2835.2,neutral,0.9958522319793701,0.0
"Solar roof remains a core part of the residential product portfolio, and it still remains where it draws a lot of customer interest.",2835.2,2841.7,positive,0.9911353588104248,0.9911353588104248
"Despite it being premium products, we've worked on multiple iterations of engineering to make the product easier to install and distribute by the producing.",2841.7,2850.3,positive,0.9978681802749634,0.9978681802749634
"Ask you count and you know, more recently rather than direct installation, we are focused on growth through our Nationwide network of certified installers.",2850.3,2858.8,positive,0.9979198575019836,0.9979198575019836
"And many of those, they've been installing solar group with us for many years.",2859.7,2863.6,positive,0.87570720911026,0.87570720911026
That's actually turned out to be a much better way for that.,2865.7,2868.4,positive,0.9484483003616333,0.9484483003616333
"Like it is just let the roof just supply products, the roofing industry and especially when somebody's going to kiss is getting a new roof anyway or building a house from scratch.",2868.4,2878.5,neutral,0.9995265007019043,0.0
"Obviously this is by far the most efficient time to put in a solar roof as opposed to putting this whole roof on a house that where the roof still has, you know, 20 years of life that that's not economically sensible.",2878.6,2891.7,neutral,0.9967077970504761,0.0
"But but but if it's a new house, Or the leaf roof needs to be replaced.",2891.7,2896.6,neutral,0.9994829893112183,0.0
"Anyway, then solar roof can make a lot of sense and, and and it is it is a premium product.",2896.6,2905.1,neutral,0.9924322366714478,0.0
"It's like the Tesla like Model S model X or some looks like a pretty, it's a premium product.",2905.1,2910.6,neutral,0.9991838335990906,0.0
"I think it looks really cool and you're out, I mean your house generates electricity and if you combine it with the Tesla powerwall battery, then you can be self-sufficient.",2910.9,2921.5,positive,0.9919420480728149,0.9919420480728149
So even if the grid turns off even if the grits AI was off for several days.,2921.5,2925.9,neutral,0.9988786578178406,0.0
Your hostel works.,2926.3,2928.2,neutral,0.9990142583847046,0.0
And your roof looks awesome.,2929.8,2931.0,positive,0.9978156089782715,0.9978156089782715
So it's like I recommend anyone who had you can afford it.,2932.0,2935.7,neutral,0.9991551637649536,0.0
Get the Tesla solar roof and the powerwall.,2935.7,2937.4,neutral,0.9965544939041138,0.0
"You're the only life might depend on it, get enough.",2939.1,2941.6,neutral,0.998275876045227,0.0
"And and just just in terms of convenience, you know, your kids are not going to yell at you because their computers, don't work because the power went out and there and you can charge your phone first week.",2941.6,2951.1,neutral,0.997199296951294,0.0
Actually happens to.,2951.6,2952.7,neutral,0.9987391829490662,0.0
Yeah.,2956.7,2957.1,neutral,0.9958522319793701,0.0
Thank you very much.,2962.3,2963.0,neutral,0.9990378618240356,0.0
The next question was covered in opening remarks so we will skip that.,2963.6,2967.7,neutral,0.9996132254600525,0.0
"And the last question from say.com, what technical breakthroughs will Define the 14 of FSD given that the 13 already covered, Photon to confirm all Well we're going to have a look but will help improve and photons to Upward.",2968.0,2985.7,neutral,0.9975207448005676,0.0
"We've been in sort of the nothing but dance situation, nothing but neural Nets from photons to controls for a while now for just improving the neural net I guess we could get into Technical details.",2987.6,3001.0,neutral,0.9990247488021851,0.0
"Some degree have to say, I continue to be amazed by just how effective order aggressive Transformers, are at solving, a wide range of problems.",3001.0,3012.6,positive,0.997148334980011,0.997148334980011
"I'm going to show you is then it if you'd like to add there without giving away the sort of family secrets except for things, we photonics already as a continue to scale the model size lat you know, we scale bunch of e-13 but then there's still room to grow.",3014.1,3029.2,positive,0.8388451933860779,0.8388451933860779
So we're going to continue to scale.,3029.5,3030.5,positive,0.9982688426971436,0.9982688426971436
The water sighs.,3030.5,3031.5,neutral,0.9624761343002319,0.0
"You're going to increase the context length, even more the memory sort of like limited right now, we only increase the amount of memory also gave to even minutes of context for driving.",3031.8,3042.0,positive,0.9971319437026978,0.9971319437026978
We're going to add audio.,3042.1,3043.7,neutral,0.9986818432807922,0.0
He owed and emergency vehicles better at like data of the tricky Corner cases that we get from the entire fleet.,3043.9,3050.0,positive,0.996436595916748,0.996436595916748
"You know, any interventions for any kind of plug in a user intervention.",3050.0,3053.1,neutral,0.9992732405662537,0.0
"We said that to the data, the data set, so scaling in basically every access to Clinic compute, its size model, size model context.",3053.1,3062.9,neutral,0.9995797276496887,0.0
"And also all the reinforcement learning objectives, Already with that.",3062.9,3069.8,neutral,0.9975918531417847,0.0
"We will move over to analysts questions so just as a reminder, you will need to unmute yourself to ask your question.",3069.8,3078.1,neutral,0.9995310306549072,0.0
And the first question will be coming from Daniel rosca.,3078.1,3080.8,neutral,0.9994670748710632,0.0
From Bernstein Daniel.,3080.9,3083.2,neutral,0.9983453750610352,0.0
Please go ahead and unmute yourself.,3083.2,3085.3,neutral,0.9994552731513977,0.0
"Hey, good evening everybody.",3085.9,3086.8,neutral,0.9992333650588989,0.0
"It's Daniel for Bernstein, Elon Tesla, share price.",3086.8,3090.1,neutral,0.9995317459106445,0.0
Clearly already includes quite a few of the anticipated benefits.,3090.1,3093.3,positive,0.9818080067634583,0.9818080067634583
You talked about today yet realizing what you call kind of But achievable will take some time.,3093.3,3099.5,neutral,0.9978610873222351,0.0
"What are you pushing the Tesla executive team to do differently now to accelerate the innovation in order to realize the value, you described for the company?",3100.4,3109.4,positive,0.9932771325111389,0.9932771325111389
"well, I mean we're Working on perfecting real world AI think and making rapid progress week of a week if not more, you know.",3113.8,3124.0,positive,0.9981683492660522,0.9981683492660522
So the amount of a month it's often week over week.,3124.0,3126.2,neutral,0.9995017051696777,0.0
"I spent a lot of time with the Tesla, ai ai team and the Tells Optimus team at then I go with a problem is essentially like not, you know, if something was, you know, portion sometimes like don't talk to Tesla executive Mike AI.",3129.7,3142.8,neutral,0.999495267868042,0.0
"We don't see very often and I'm like, that's because your stuff is working.",3142.8,3145.0,neutral,0.9991942048072815,0.0
Awesome yourself working with your great.,3145.0,3148.2,positive,0.9926515221595764,0.9926515221595764
"Unfortunately, I didn't see them very often because I go where the bomb is.",3148.4,3151.3,negative,0.9682002663612366,-0.9682002663612366
"So, I promise, we're like, what's the, what's the greatest challenge that lies ahead?",3151.5,3158.6,neutral,0.9638837575912476,0.0
"So, obviously, there's this, there are many challenges with Optimus, it's a hard problem to solve many challenges will check with the vehicle autonomy, but we're making rapid progress in both.",3158.6,3172.2,negative,0.9762287735939026,-0.9762287735939026
Yeah.,3176.7,3177.1,neutral,0.9958522319793701,0.0
Okay.,3179.4,3179.8,neutral,0.9685479998588562,0.0
I mean sounds like you you've got a conviction that the pieces you need.,3180.1,3184.5,neutral,0.993791401386261,0.0
Right?,3184.6,3185.0,neutral,0.9981926083564758,0.0
Are are in place.,3185.0,3186.3,positive,0.9659935832023621,0.9659935832023621
Yeah.,3186.7,3187.0,neutral,0.9958522319793701,0.0
If we kind of go 12 months down the line and we look back and you had some of those but maybe what are the kind of two or three?,3187.4,3194.1,neutral,0.9995418787002563,0.0
"Kpis, that would tell you, that, you know, you're on track and it's going the right way, and the pieces you put in place.",3194.1,3201.3,neutral,0.9600289463996887,0.0
"Are the right pieces, right?",3201.3,3202.2,neutral,0.9994475245475769,0.0
That's kind of what I'm looking for or other way.,3202.2,3206.0,neutral,0.9994269609451294,0.0
Round.,3206.2,3206.7,neutral,0.995016872882843,0.0
Where would it be off?,3207.7,3208.9,neutral,0.9994152784347534,0.0
Most likely in your mind that you say hey I need to go back there and I need to change something to enable the team better.,3208.9,3214.6,neutral,0.9995799660682678,0.0
"Well, I mean I think my prediction is that I'm making here are going to be pretty accurate.",3218.3,3224.1,positive,0.9581623673439026,0.9581623673439026
"Yeah, and it's with an echo, so sometimes feels AI know your lines always late.",3225.5,3229.7,neutral,0.9942208528518677,0.0
"Well, actually no, the problem is that the media reports on when I'm late but never works when I'm really so sure I'm optimistic, but I'm not that optimistic, you know, there are many cases in past where I actually would have been early you know such as completion of the Shanghai Factory or fragrance Factory gigafactory completion is generally been ahead of schedule, not behind.",3229.7,3251.8,neutral,0.5458714365959167,0.0
"So Yeah, so the but I like so I'm very confident.",3251.8,3262.2,positive,0.9983217120170593,0.9983217120170593
We will have released on 2 players full self-driving.,3262.2,3265.4,positive,0.9927652478218079,0.9927652478218079
Fully autonomous Tesla has in Austin and several other cities in America by the end of this year as probably everywhere in America next year at everywhere.,3265.4,3278.3,neutral,0.979128360748291,0.0
"North America, at least, I think, in terms of next year, our constraints and I think it's likely to be just regulatory, you know, like the Q4 Europe really has.",3278.3,3288.4,negative,0.5959956049919128,-0.5959956049919128
"For example, Europe is layer cake of regulations and bureaucracy, which really needs to be addressed.",3288.4,3294.8,neutral,0.9994694590568542,0.0
There's this A drug like America innovates Europe.,3296.4,3301.7,neutral,0.9993491768836975,0.0
"Regulates, so guys, this too many reps on the field.",3301.7,3306.2,neutral,0.6803556680679321,0.0
"Any, for example, for us to just to release and just release supervised, full self-driving in Europe, even though it works really well.",3307.9,3314.2,negative,0.8234180212020874,-0.8234180212020874
"We have to go through a mountain of paperwork with the Netherlands, which is our primary regulatory Authority, then the Netherlands presents this to the EU.",3314.6,3325.8,neutral,0.9993916749954224,0.0
And I think May And there's like this big EU country committee.,3325.8,3332.1,neutral,0.9994613528251648,0.0
We expected to be approved at that time.,3332.7,3335.3,positive,0.9980613589286804,0.9980613589286804
But there's nothing we can do to make that may happen soon enough.,3335.5,3338.5,negative,0.9950202703475952,-0.9950202703475952
"In fact, nobody seems to do if that I guess all the countries would have to somehow vote in some way to have it happen sooner than May Otherwise, we weren't having children me.",3339.4,3352.1,neutral,0.9993175268173218,0.0
So then we will then when is unsupervised ever?,3353.6,3356.7,neutral,0.9995508790016174,0.0
See a lot in Europe on Mike Maybe next year.,3356.7,3360.2,neutral,0.9991348385810852,0.0
"Maybe, I don't know where to find out when you use me again.",3360.2,3365.8,negative,0.919321596622467,-0.919321596622467
"Sometimes it's a 12-month, Cadence, sometimes a six-month Cadence then China, which is a huge margins.",3367.0,3374.3,neutral,0.9304171204566956,0.0
Gigantic Market.,3374.3,3374.9,neutral,0.9945375323295593,0.0
We do have some challenges because they weren't currently allow us to transfer training video outside of China and then the US government won't let us do training in China.,3374.9,3386.0,negative,0.9987128973007202,-0.9987128973007202
So we're in a bit of a bind there.,3386.3,3387.4,negative,0.998766303062439,-0.998766303062439
"Said it, like, whatever quandary.",3389.8,3392.5,neutral,0.9994588494300842,0.0
"So we already solving that is, by literally, looking at videos of streets in China that are available on the internet to understand and then feeding that into our video training so that publicly available video of street signs and traffic rules in.",3392.6,3414.4,neutral,0.9994118213653564,0.0
China can be can be used for training.,3414.4,3418.7,neutral,0.9990730285644531,0.0
And then also putting it in a good recovery accurate simulator.,3419.9,3424.4,neutral,0.9742164015769958,0.0
"And and so it will train using some for, you know, bus lanes, and try and like bus lanes and China.",3425.0,3430.4,neutral,0.757153332233429,0.0
"By the way, what about the biggest challenges in making FSD working?",3430.4,3437.1,neutral,0.9724535346031189,0.0
Try and is the bus lanes?,3437.1,3438.5,neutral,0.999354898929596,0.0
"Are very complicated and there's like, literally, like hours of the day that you're allowed to be there and not be there.",3438.5,3444.5,neutral,0.9994674324989319,0.0
"And then, if you accidentally go in a bus lane, at the wrong time, the the you get it.",3444.5,3449.1,neutral,0.9985191226005554,0.0
Automatic ticket instantly.,3449.3,3450.5,positive,0.7818928956985474,0.7818928956985474
So there's kind of a big deal bus lanes in China.,3451.4,3454.9,neutral,0.9987969398498535,0.0
So we have put that into our Simulator train on that.,3455.6,3459.6,neutral,0.9993376135826111,0.0
The car has to know what time of day.,3460.2,3461.4,neutral,0.9995170831680298,0.0
It is read the sign better.,3461.4,3464.5,positive,0.9716504216194153,0.9716504216194153
"It will get the solved, but I think we'll have unsupervised FSD in almost every Market this year, limited simply by regulatory issues, not technical capability.",3464.5,3483.3,neutral,0.9851158261299133,0.0
Okay.,3484.9,3485.1,neutral,0.9685479998588562,0.0
"And then then unsupervised FSD in the US this year, in many cities, but Nationwide next year and and hopefully we have unsupervised FSD in most countries by the end of next year.",3485.2,3499.1,positive,0.820122480392456,0.820122480392456
That's the best.,3499.3,3501.1,neutral,0.99918133020401,0.0
My prediction with best data that I have right now.,3501.1,3503.3,neutral,0.9994899034500122,0.0
"Great, thank you very much.",3505.1,3506.4,neutral,0.9983844757080078,0.0
The next question will come from Adam Jonas at Morgan Stanley.,3506.7,3510.1,neutral,0.9994980096817017,0.0
"Adam, please feel free to unmute yourself.",3510.5,3512.4,neutral,0.9994364380836487,0.0
Thanks everybody.,3514.0,3514.9,neutral,0.9992658495903015,0.0
"So he Lon you've said in the past about lidar for a positively that lidar is a crutch, a Fool's errand.",3515.0,3523.4,negative,0.8342000246047974,-0.8342000246047974
"I think you even told me once, even if it was free and say you wouldn't use it, you still feel that way.",3523.4,3528.4,negative,0.9932464361190796,-0.9932464361190796
Yes.,3529.0,3529.4,neutral,0.9881481528282166,0.0
Care to elaborate or just another question.,3531.8,3534.8,neutral,0.9992586970329285,0.0
"Look, we even have a radar in the corner.",3536.6,3538.0,positive,0.9270122647285461,0.9270122647285461
We turned it off.,3538.0,3538.7,neutral,0.587965726852417,0.0
I got it.,3541.5,3542.0,positive,0.9765938520431519,0.9765938520431519
